"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BBE","BBW","BRE","BRW","CBE","CBW","EUE","EUW","FRE","FRW","IJE","IJW","LOE","LOW","MAE","MAW","MME","MMW","POE","POW","RME","RMW","SCE","SCW","TXE","TXW","VIE","VIW"
"475","OTU_06312","Bacteria","Acidobacteria","Solibacteres","Solibacterales","unclassified",NA,NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","OTU_06548","Bacteria","Chloroflexi","Anaerolineae","SB-34","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"480","OTU_06571","Bacteria","Acidobacteria","AT-s54","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482","OTU_06623","Bacteria","OP3","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485","OTU_06788","Bacteria","Proteobacteria","Betaproteobacteria","IS-44","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487","OTU_06830","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","alfII",NA,NA,0,0,0,0,0,0.01,0,0.09,0,0,0.04,0.01,0,0,0,0.02,0,0.01,0,0,0.02,0.01,0,0,0.03,0.03,0,0
"492","OTU_07037","Bacteria","Chloroflexi","TK10","AKYG885","5B-12",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","OTU_07130","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae",NA,NA,0,0,0,0,0,0,0,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496","OTU_07190","Bacteria","WS2","SHA-109","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498","OTU_07229","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Frankiaceae",NA,NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","OTU_07264","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","acV",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502","OTU_07310","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","unclassified",NA,NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503","OTU_07326","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504","OTU_07369","Bacteria","Armatimonadetes","Armatimonadia","FW68","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505","OTU_07370","Bacteria","Firmicutes","Bacilli","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","OTU_07436","Bacteria","WS3","PRR-12","Sediment-1","PRR-10",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","OTU_07449","Bacteria","Verrucomicrobia","Methylacidiphilae","Methylacidiphilales","unclassified",NA,NA,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509","OTU_07464","Bacteria","Acidobacteria","Solibacteres","JH-WHS99","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512","OTU_07560","Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","bacII",NA,NA,0,0,0,0.03,0,0.1,0.77,0.11,0,0.05,0,0.02,0,0.01,0,2.51,0.02,0,0,0.02,1.58,0.39,0.1,0.05,0.09,3.24,0,0
"514","OTU_07628","Bacteria","Planctomycetes","vadinHA49","DH61","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"518","OTU_07706","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","RF16",NA,NA,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520","OTU_07714","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae",NA,NA,0,0,0,0,0,0,0.02,0.03,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524","OTU_07970","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA,0,0,0.01,0,0.02,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526","OTU_08011","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomondales","gamIV",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","OTU_08074","Bacteria","AD3","ABS-6","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528","OTU_08138","Bacteria","Firmicutes","Bacilli","Bacillales","Exiguobacteraceae",NA,NA,0.02,0,0,0,0.02,0,0.01,0.02,0.12,0.01,0.06,0,0,0,0,0,0,0.05,0.79,0,0.01,0,0.58,0.09,0,0,0.02,0
"531","OTU_08264","Bacteria","OP11","OP11-4","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","OTU_08336","Bacteria","Spirochaetes","Leptospirae","Leptospirales","Sediment-4",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533","OTU_08352","Bacteria","Chloroflexi","TK10","AKYG885","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534","OTU_08398","Bacteria","Gemmatimonadetes","Gemmatimonadetes","C114","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","OTU_08455","Bacteria","WS3","PRR-12","PBS-III-9","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","OTU_08496","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541","OTU_08719","Bacteria","Proteobacteria","Deltaproteobacteria","NKB15","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","OTU_08943","Bacteria","Fibrobacteres","Fibrobacteria","Ucp1540","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","OTU_08979","Bacteria","Chloroflexi","SAR202","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549","OTU_09072","Bacteria","OP8","OP8_1","SHA-124","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","OTU_09187","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","OTU_09209","Bacteria","Planctomycetes","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557","OTU_09255","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophorhabdaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","OTU_09270","Bacteria","Firmicutes","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0
"565","OTU_09542","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","p-2534-18B5",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","OTU_09607","Bacteria","OP8","OP8_2","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","OTU_09611","Bacteria","Tenericutes","Mollicutes","RsaHF231","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","OTU_09627","Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570","OTU_09715","Bacteria","Fibrobacteres","TG3","TG3-1","B122",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","OTU_10102","Bacteria","Verrucomicrobia","Verruco-5","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","OTU_10112","Bacteria","Planctomycetes","BD7-11","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","OTU_10280","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA,NA,0,0,0,0,0,0,0.01,0.08,0,0,0,0,0,0,0.09,0,0,0.03,0.04,0,0,0,0.2,0.01,0,0,0.01,0
"7","OTU_10298","Bacteria","Chloroflexi","Dehalococcoidetes","Dehalococcoidales","Dehalococcoidaceae",NA,NA,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11","OTU_10460","Bacteria","OP3","PBS-25","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"13","OTU_10505","Bacteria","Verrucomicrobia","Opitutae","Puniceicoccales","Puniceicoccaceae",NA,NA,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"17","OTU_10751","Bacteria","OP8","OP8_1","HMMVPog-54","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"18","OTU_10880","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19","OTU_10928","Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","OTU_11074","Bacteria","GN02","IIB17","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","OTU_11269","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","acTH2",NA,NA,0,0,0,0,0,0,0,0,0,0.05,0,0.04,0,0,0,0,0,0.05,0,0,0,0,0.01,0.02,0,0.08,0,0
"34","OTU_11524","Archaea","Parvarchaeota","Micrarchaea","Micrarchaeles","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","OTU_11804","Bacteria","Proteobacteria","Alphaproteobacteria","alfVI","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","OTU_11928","Bacteria","Gemmatimonadetes","Gemm-5","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","OTU_12260","Bacteria","TM7","TM7-3","Blgi18","unclassified",NA,NA,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"50","OTU_12264","Bacteria","Lentisphaerae","Lentisphaeria","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","OTU_12489","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","OTU_13347","Bacteria","Chloroflexi","Anaerolineae","WCHB1-50","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","OTU_13472","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","alfI",NA,NA,0,0,0,0.08,0,0.11,0.01,0.32,0,0,0,0,0.01,0.6,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0
"71","OTU_13530","Bacteria","NC10","12-24","JH-WHS47","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","OTU_13550","Bacteria","Planctomycetes","028H05-P-BN-P5","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","OTU_13872","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Luna3",NA,NA,0,0.04,0,0.05,0,0.04,0,0.02,0,0.09,0,0.04,0,0.06,0,0.01,0,0.01,0,0.05,0,0.02,0,0,0,0,0,0
"80","OTU_13897","Bacteria","OP11","WCHB1-64","K2-4-19","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","OTU_14167","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","OTU_14670","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA,0,0,0,0,0.9,0.01,0.16,0.03,0,0.01,0.07,0,0,0,0.25,0.06,0.07,0,0,0,0,0,0.02,0.01,0.02,0,0,0
"92","OTU_14747","Bacteria","WS6","SC72","WCHB1-15","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"94","OTU_14892","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0.03
"97","OTU_14939","Bacteria","Proteobacteria","Epsilonproteobacteria","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","OTU_14941","Bacteria","Proteobacteria","Zetaproteobacteria","Mariprofundales","Mariprofundaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","OTU_15159","Bacteria","Chloroflexi","Anaerolineae","envOPS12","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","OTU_15173","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","ZA3409c",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","OTU_15249","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01
"106","OTU_15263","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","OTU_15746","Bacteria","Bacteroidetes","At12OctB3","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","OTU_15915","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae",NA,NA,0.03,0,0,0,0.93,0.01,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0
"113","OTU_15916","Bacteria","Elusimicrobia","OP2","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","OTU_16251","Bacteria","Proteobacteria","Alphaproteobacteria","RF32","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","OTU_16327","Bacteria","TM7","MJK10","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125","OTU_16605","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","betVI",NA,NA,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
"128","OTU_16781","Bacteria","Lentisphaerae","Lentisphaeria","Z20","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","OTU_17290","Bacteria","SAR406","AB16","Arctic96B-7","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","OTU_17389","Bacteria","Planctomycetes","OM190","agg27","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","OTU_17512","Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143","OTU_17769","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae",NA,NA,0,0.01,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0,0
"144","OTU_17858","Bacteria","Proteobacteria","Gammaproteobacteria","unclassified","unclassified",NA,NA,2.92,0.1,0.06,0.23,2.06,0.69,0.03,0.31,0.08,0.02,0.24,0.03,0.16,0.25,0,0.22,0.01,0.07,0.91,0.06,1.06,0.02,5.2,0.85,0.01,0.05,0.3,0.2
"147","OTU_17940","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinospicaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","OTU_18189","Bacteria","AC1","HDBW-WB69","unclassified","unclassified",NA,NA,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","OTU_18530","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae",NA,NA,0.01,0.01,0,0,0.81,0.03,0.05,0.59,0.03,0,0,0,0,0.01,0.1,0.08,0.13,0.01,0.06,0,0.01,0,0.11,0.02,0,0,0.06,0.03
"154","OTU_18618","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","gamV",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0.07,0,0,0,0,0,0
"161","OTU_19375","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
"163","OTU_19439","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","wb1_P06",NA,NA,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0
"165","OTU_19653","Bacteria","Proteobacteria","Betaproteobacteria","MKC10","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"167","OTU_19754","Bacteria","Chloroflexi","Dehalococcoidetes","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","OTU_21456","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Microthrixaceae",NA,NA,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0,0
"186","OTU_21500","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","gamII",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","OTU_21977","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales","Elusimicrobiaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","OTU_22149","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","OTU_22150","Bacteria","SAR406","AB16","ZA3648c","5bav_B4",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","OTU_22240","Bacteria","Tenericutes","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","OTU_22298","Bacteria","Firmicutes","Clostridia","OPB54","unclassified",NA,NA,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","OTU_26264","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae",NA,NA,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
"229","OTU_26265","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae",NA,NA,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","OTU_26720","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","unclassified",NA,NA,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","OTU_29108","Bacteria","Actinobacteria","Thermoleophilia","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255","OTU_29125","Bacteria","OP3","koll11","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257","OTU_29201","Bacteria","Chloroflexi","C0119","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258","OTU_29213","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Kineosporiaceae",NA,NA,0,0.01,0,0,0.07,0,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266","OTU_29740","Bacteria","Acidobacteria","iii1-8","32-20","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","OTU_29756","Bacteria","Acidobacteria","OS-K","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273","OTU_30147","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Bogoriellaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","OTU_31999","Bacteria","Proteobacteria","TA18","CV90","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"292","OTU_32490","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Criblamydiaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","OTU_32529","Bacteria","GN02","GN10","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","OTU_34919","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae",NA,NA,0.01,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0,0,0,0,0,0,0,0.06,0.04
"323","OTU_35176","Bacteria","Firmicutes","Clostridia","Halanaerobiales","Halanaerobiaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326","OTU_35496","Bacteria","Proteobacteria","Deltaproteobacteria","MBNT15","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0
"332","OTU_35943","Bacteria","NC10","12-24","Methylomirabiliales","Methylomirabiliaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","OTU_37968","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","unclassified",NA,NA,0.05,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0
"368","OTU_42559","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dietziaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
