"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BBE","BBW","BRE","BRW","CBE","CBW","EUE","EUW","FRE","FRW","IJE","IJW","LOE","LOW","MAE","MAW","MME","MMW","POE","POW","RME","RMW","SCE","SCW","TXE","TXW","VIE","VIW"
"282","OTU_00018","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cloacibacterium",NA,0,0,0,0,0,0,0.03,0,0.16,0,0,0,0.03,0,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0
"323","OTU_00020","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas",NA,8.53,0,4.02,0,0,0,0.03,0.01,0.09,0,0.38,0.03,0.04,0.02,0.93,0.01,0.23,0.04,2.82,0,3.21,0,0.19,0.12,0.02,0.01,0,0
"338","OTU_00021","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Candidatus_Aquiluna",NA,0,4.43,0.11,0.48,0,0.88,0,0,0,0,0,0.01,0,0.19,0,0.69,0.01,0.01,0,0.14,0,0.01,0,0.18,0,0,0,46.88
"367","OTU_00022","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia",NA,0,0,2.93,0.01,0,0,0,0.01,0,0.01,0,0,0,0,5.23,0.01,0,0,0,0,0.07,0,0,0,0,0,0.03,0
"404","OTU_00024","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","betIV","betIV-A",NA,0,0.02,0,2.35,0,0.64,0,2.89,0,3.23,0,3.06,0.24,8.82,0,1.2,0,3.48,0,0.14,0,2.24,0,0.3,0.03,1.66,0,0
"415","OTU_00025","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter",NA,60.14,0,0.02,0.01,0.23,0.09,0,0.09,0,0.01,0.01,0.01,0,0.04,0,0.05,0,0.01,0.05,0,0.01,0,0,0.05,0.01,0.07,0.14,0.06
"445","OTU_00027","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax",NA,0,0,4.11,0,0.51,0,0,0.01,0.02,0,0.15,0,3.74,0,5.06,0.01,0,0,0,0,7.45,0,0,0,0.07,0,0,0
"457","OTU_00028","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,0.82,0,5.54,0.01,0.02,0.01,2.5,0.09,0.41,0.01,4.41,0.07,0.24,0,2.22,0.04,13.76,0.02,0.13,0,2.28,3.15,11.48,0.01,28.48,0.02,0.11,0
"473","OTU_00029","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","alfV","alfV-A",NA,0,0,0,0.81,0,0.12,0,1.67,0,5.7,0,4.57,0,3.11,0,0.24,0,5.65,0,0.03,0,0.16,0,0.18,0,2.19,0,0
"503","OTU_00030","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,0.06,0,0,0.02,16.99,0.73,0,0.09,3.34,0.61,15.99,1.67,0.47,0,0.12,0,1.32,0.37,0.3,0,0.04,0.02,23.17,0.67,0,0,0.03,0
"524","OTU_00031","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","acTH1","acTH1-A",NA,0,0.31,0,0.77,0,0.37,0,0.54,0,5.61,0,6.3,0,0.84,0.09,1.27,0,8.38,0,0.58,0,0.63,0,0.53,0,1.66,0,0
"538","OTU_00032","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","acI","acI-A",NA,0,1.76,0.03,16.79,0,4.57,0.1,10.39,0,13.02,0.01,14.92,0.08,11.88,0.06,14.3,0,11.03,0.03,2.03,0.01,20.68,0,5.02,0,7.72,0,0
"555","OTU_00033","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA,0,0.01,0.09,0,0.02,0.01,7.51,0.02,0.04,0,0.01,0.02,0.31,0,0.03,0.01,0.03,0,0.18,0,0,0,0.02,0,5.87,0.01,0,0
"578","OTU_00034","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","bacIII","bacIII-A",NA,0,0,0,2.01,0,0.13,0,0.08,0,0.87,0,0.55,0,0.61,0.03,12.95,0,0.09,0,0.05,0.02,0.63,0.03,0.04,0,2.09,0,0
"595","OTU_00035","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","acIV","acIV-A",NA,0,2.64,0,0.05,0,0.51,0,5.62,0,0,0,0.24,0,6,0,0.76,0,0.1,0.13,16.53,0,0.04,0,6.16,0,6.23,0,0
"630","OTU_00037","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax",NA,0.09,0,0.4,0.07,0,0.01,0,0.03,0,0,0,0,0.04,0,0.69,0.01,0.01,0,0.03,0,0.21,0.02,0.04,0.01,0,0,0,0
"656","OTU_00039","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Marivita",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.3,0.14
"677","OTU_00041","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","acI","acI-C",NA,0,18.12,0.04,2.34,0,2.72,0.01,2.94,0,0.01,0,0.05,0,11.92,0,1.25,0,0.03,0.03,39.27,0,0.07,0,5.47,0.01,10.06,0,0
"692","OTU_00042","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Luteolibacter",NA,0.02,0.01,0.12,0.06,0.79,0.01,0,0.21,1.19,0.04,1.47,0.11,4.04,0,4.8,0.29,0.81,0,0.25,0.01,0.33,0.01,0.03,0.02,0.1,0.04,0.02,0
"699","OTU_00043","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.01,0.04,0.12,0.01,0.16,0.6,0.05,0.85,0.28,0,0.59,0.01,0.03,0.03,0.35,0.29,0.53,0.07,0.34,0.03,1.63,0.01,6.82,0.04,0.15,0.12,0.03,0.01
"711","OTU_00044","Bacteria","Actinobacteria","unclassified","unclassified","unclassified","unclassified",NA,0,6.34,0,4.19,0.69,3.38,0.03,3.38,0,0.63,0,0.27,0,5.41,0,0.99,0,0.37,0.06,1.81,0,0.04,0.03,4.41,0,2.53,0,0
"732","OTU_00046","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","betII","Pnec",NA,0,0.18,0,2.78,0,1.53,0.01,2.06,0.09,3.25,0.05,4.17,0,4.8,0.06,6.56,0,5.21,0,0.1,0,2.99,0,0.86,0,2.23,0,0
"742","OTU_00047","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","unclassified","unclassified",NA,0.04,40.68,0.1,2.58,1,10.93,0.02,0.56,1.11,5.61,0.01,5.12,0,2.61,0,7.28,0.17,4.66,0.03,3.89,0.1,11.85,0.01,3.83,0.01,2.26,0.02,12.58
"747","OTU_00048","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","unclassified",NA,0,0,0,0,0.3,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,6.47,0.02,0,0,0,0
"749","OTU_00049","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,2.68,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.05,0.01,0,0,0.01,0.02
"765","OTU_00051","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","unclassified",NA,0,0,0,0.02,0,0.55,0,0.34,0.23,1.62,0.14,3.89,0.02,0.13,0.04,0.36,0.09,3.69,0.03,0.03,0.5,0.21,0.01,0.36,0.01,0.04,0,0
"775","OTU_00052","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","unclassified",NA,0.03,0,0.14,0,0,0,0,0,0,0,13.5,0.01,0,0,0.03,0,3.45,0,0.01,0,0.04,0,0.03,0,0,0,0,0
"801","OTU_00055","Bacteria","Bacteroidetes","unclassified","unclassified","unclassified","unclassified",NA,0,0.02,0.76,0.53,0.19,1.75,1.32,0.43,0,3.24,0.17,1.9,2.76,0.95,1.05,1.45,0.21,0.77,0.1,0.25,0.75,1.85,0.56,1.41,5.64,1.08,0.03,0.59
"811","OTU_00056","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix",NA,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.12,0,0,0,0.01,0
"816","OTU_00057","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","acSTL","acSTL-A",NA,0,1.04,0.02,0.97,0.02,0.71,0.02,1.82,0,2.8,0,1.44,0,0.53,0,1.63,0,0.32,0,0.21,0,2.71,0,0.49,0,0.26,0,0
"826","OTU_00058","Bacteria","Chloroflexi","SL56","unclassified","unclassified","unclassified",NA,0,0.06,0,0.17,0,0.13,0,2.58,0,1.43,0,0.98,0,0.86,0.07,0.96,0,1.41,0,0.34,0,2.56,0,0.02,0,0.04,0,0
"835","OTU_00059","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Leadbetterella",NA,0.14,0,1.97,0,0.56,0.02,0.02,0.01,0.16,0.01,1.03,0.05,1.14,0,0.79,0,3.19,0.04,2.22,0,0.85,0,0.45,0,2.28,0,1.39,0
"857","OTU_00061","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Magnetospirillum",NA,0,0,0,0.01,0.21,0.15,0,0.68,0.3,0.01,0,0.01,0,0.01,0,3.82,0,0,0,0,0,0,0,0,0,0,0,0
"888","OTU_00066","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","unclassified",NA,0,0.02,0.02,0.42,0,0.77,0,0.38,0,1.91,6.15,1.29,0,0.42,0.01,1.12,10.28,0.17,0,0.01,0.08,0.06,0.04,0.67,0,2.02,0,0
"898","OTU_00068","Bacteria","Proteobacteria","Betaproteobacteria","MWH-UniP1","unclassified","unclassified",NA,0.01,0.55,0,1,0.12,5.72,0,0.13,0,1.99,0,1.4,0,0.97,0,0.1,0,4.11,0,0.23,0,0.1,0,1.17,0.01,0.44,0,0
"906","OTU_00069","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Dechloromonas",NA,0,0,0,0,0,0,0.03,0.01,0,0,0.09,0,0.03,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0
"909","OTU_00070","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,0,0,0.02,0,0,0,0,0.01,0.03,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0
"915","OTU_00071","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,1.26,0,12.05,0.01,10.77,0.26,0.23,0.3,0,0.03,0.01,0.03,0.11,0,0.96,0.02,0,0.03,0.15,0,1.47,0.01,0.42,0.03,2.13,0.01,0.04,0
"933","OTU_00074","Bacteria","GN02","BD1-5","unclassified","unclassified","unclassified",NA,0.19,0,0.02,0,0.07,0.01,0.34,0.03,0,0.01,0.53,0.01,2,0.01,0.24,0.04,0.25,0,0.69,0,0.32,0.03,0.36,0.02,1.94,0.02,0.23,0.02
"941","OTU_00075","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA,5.18,0,0.06,0,1.37,0,0,0.02,0.07,0,0.04,0.01,0.01,0,0.04,0,0.04,0.01,7.44,0,1.9,0,0.03,0.04,0.01,0.01,0.18,0
"945","OTU_00076","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,0,0,0,0,0,0,0.02,0.01,0,0,4.44,0,0,0,13.6,0,2.54,0,0,0,0.01,0.02,0.35,0,0,0,0.04,0
"950","OTU_00077","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Luna1","Luna1-A",NA,0,2.01,0,0.48,0,0.13,0.01,1.47,0,1.43,0.08,1.71,0,0.12,0.06,0.81,0,1.18,0,0.01,0.01,1.66,0,0.05,0,0.75,0,0.03
"957","OTU_00078","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","bacIII","bacIII-B",NA,0,0.2,0,1.21,0,0.99,0,0.26,0,1.25,0,2.15,0,0.58,0,0.37,0,0.87,0,0.28,0,0,0,0.61,0,0.9,0,0
"960","OTU_00079","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","bacI","bacI-A",NA,0,0.01,0,4.19,0,0.73,0,0.72,0,2.23,0,0.74,0,2.36,0,2.34,0,0.13,0.01,0.14,0,0.1,0,0.18,0,4.01,0,0
"972","OTU_00081","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium",NA,0.01,0,0.02,0.01,0.19,0,0,0.01,0,0,0,0.01,0,0.01,0.13,0,0.04,0,0.01,0,0.01,0,0,0.04,0,0,0,0
"979","OTU_00082","Bacteria","Cyanobacteria","Chloroplast","Streptophyta","unclassified","unclassified",NA,0.06,0,0,0,0.09,0,0,0.01,0.23,0,0.17,0,0,0,0.07,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"991","OTU_00084","Bacteria","Cyanobacteria","Chloroplast","Chlorophyta","unclassified","unclassified",NA,0,0.1,0.01,0,2.64,4.24,2.67,0.16,0.06,0,0.05,0,0.09,0,0,0,0.08,0.01,0.04,0.05,0,0,0.01,0.02,0.51,0.42,0,0
"998","OTU_00085","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","unclassified",NA,0.02,0.07,0,0.43,0.12,3.62,0,0.01,0,0,0,0,0.06,0.43,0,0.03,0,0,0.01,0.58,0,0.02,0,6.31,0,0.28,0,0.02
"1016","OTU_00090","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Gordoniaceae","Gordonia",NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"1020","OTU_00091","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified","unclassified",NA,0,0,0.05,0,0,0,2.22,0.03,0.03,0,0,0.02,0.1,0,0,0,0,0,0,0,0,0,0.15,0.02,0.63,0.01,0,0
"1043","OTU_00096","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","acIV","acIV-D",NA,0,0.13,0,0.33,0,0.11,0,0.75,0.05,0.44,0.05,0.24,0,0.12,0,0.37,0,0.03,0,0.1,0,0.05,0.01,0.43,0,0.59,0,0
"4","OTU_00101","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseicyclus",NA,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0.01
"13","OTU_00104","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA,0,0,0.04,0.07,0.02,0.07,0,0.15,3.22,0.16,0.62,0.05,0,0.08,0.25,0.26,0.16,0.26,0,0,0,0.21,1.57,0.66,0,0,0.02,0
"19","OTU_00106","Bacteria","Cyanobacteria","Chloroplast","Euglenozoa","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0.2,0,12.43,0,0,0,0,0,0.13,0,0,0,0.01,0,0.07,0,0.01,0,0,0
"25","OTU_00107","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unclassified","unclassified",NA,0,0.08,0.62,1.76,0.39,0.52,0.52,1.48,0.16,1.36,0.03,1.46,0.1,2.51,0.52,1.43,0.43,1.39,0.05,0.29,1.21,6.32,0.01,0.08,0.03,0.52,0,0
"35","OTU_00110","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Rhodococcus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"51","OTU_00114","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter",NA,0,0,0,0,0,0,0.01,0,0.05,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0.02,0,0,0,0
"66","OTU_00117","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","alfIV-B",NA,0,0.01,0,0.95,0,0.13,0,0.22,0,0.02,0,0.03,0,0.37,0.06,0.11,0.01,0,0,0.02,0,0,0,0.01,0,0.29,0,0
"71","OTU_00119","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","acIV","acIV-B",NA,0,0.91,0,1.32,0,0.89,0,0.16,0,1.32,0.03,0.56,0,0.13,0,0.6,0,0.09,0,0.09,0,0.41,0,0.06,0,0.38,0,0
"77","OTU_00120","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","HTCC2188","HTCC",NA,0,0.43,0,0.07,0,1.13,0,0.13,0,0.11,0,0.24,0,0.12,0,0.11,0,0.13,0,0.08,0,0,0,3.48,0,0.35,0,0.26
"79","OTU_00121","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA,0,0.7,0,0.17,0.02,0.43,0,0.11,0.34,0.57,0.13,1.65,0,0.01,0,0.04,0.04,3.38,0.01,0.09,0.01,0,0.02,0.69,0.01,0.74,0.01,0.01
"83","OTU_00122","Bacteria","Proteobacteria","Alphaproteobacteria","alfVII","unclassified","unclassified",NA,0,0.28,0,1.54,0.35,0.49,0.03,0.99,0.24,0.02,0,0.01,0,0.14,0.18,0.11,0.04,0.04,0.02,0.09,0.01,0,0.01,0.07,0.02,0.1,0,0
"88","OTU_00124","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","unclassified",NA,0,0.07,0,0.72,0,3.33,0,0,0,1.39,0,3.26,0,0.24,0,0.08,0,1.56,0,0.38,0,0,0.03,6.06,0,0.74,0.01,0.72
"100","OTU_00127","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",NA,0,0.02,3.86,0.12,0,0.05,0.28,0.5,0,0.01,1.01,0.02,0.01,0.09,0.59,0.53,0.28,0.01,0.05,0.03,11.81,3.17,0,0.01,0.64,0.72,0,0
"106","OTU_00128","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","unclassified",NA,0.01,0,0.18,0,0,0.01,1.47,0.15,0,0.01,0,0.01,0.01,0,0.52,0.01,0,0,1.6,0,0.92,0.01,0,0,0.58,0,0,0
"116","OTU_00132","Bacteria","Chlorobi","OPB56","unclassified","unclassified","unclassified",NA,0,0.33,0,4.14,0,0.05,0,0.02,0,0.03,0,0.03,0,0.11,0,0.11,0,0.01,0,0.01,0,0,0,0.14,0,0.28,0,0
"125","OTU_00135","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Enterovibrio",NA,5.18,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.84,0
"132","OTU_00136","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0
"137","OTU_00138","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Pelagibacteraceae","unclassified",NA,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,4,0,0,0,0
"142","OTU_00139","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","unclassified",NA,0,0.01,0.02,0.01,0,0.05,0.01,1.14,0,0.01,0,0.01,0,0,0.12,0.01,0.02,0.02,0,0.01,0,0.01,0,0.01,0,0.88,0,0
"143","OTU_00140","Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Synechococcaceae","Synechococcus",NA,0.02,1.02,3.29,12.88,2.34,1.78,0.16,2.36,3.12,0.04,4.87,0.4,0.05,0.25,4.12,0.02,3.09,2.39,0.98,14.6,0,0,0,0.1,0.18,2.07,0.16,0
"146","OTU_00141","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","unclassified","unclassified",NA,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.26,0,0,0,0.47,0.19
"148","OTU_00142","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia",NA,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","OTU_00143","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","acIV","acIV-C",NA,0,0.28,0,0.1,0,0.12,0,0.69,0,0.22,0,0.09,0,0.04,0,0.34,0,0.02,0.06,0.16,0,0.19,0,0.29,0,0.09,0,0
"158","OTU_00144","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Vogesella",NA,0.51,0,4.17,0,0,0,0,0,0,0,0,0,0.09,0.01,0.19,0,0.09,0,0,0,0,0,0,0.02,0,0,0,0
"171","OTU_00147","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","unclassified","unclassified",NA,0,0.01,0.37,0.96,0.67,0.02,0.02,0.33,0.24,0.03,0.11,0.09,0.12,0.05,0,0.2,0.18,0.13,0.01,0.05,0.02,0.5,0,0.13,0,0.02,0.01,0.02
"174","OTU_00148","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","ACK-M1","unclassified",NA,0,0.7,0,0.02,0,0.58,0,0,0,0.02,0,0.03,0,1.73,0,0.18,0,0.01,0,0.43,0,0.07,0,0,0,0,0,0
"177","OTU_00149","Bacteria","GN02","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"199","OTU_00155","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","unclassified",NA,0.03,0.36,0,0,1.13,4.35,0,0.01,0,0,0.01,0,0.12,0,0,0.03,0,0.01,0.02,0.25,0,0,0.01,4.4,0,0.11,0.08,1.08
"203","OTU_00157","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","betIII","betIII-A",NA,0.02,0.02,0,0.17,0,0.39,0,1.47,0,0.59,0,0.13,0,0.11,0,0.21,0,0,0,0.03,0,0,0,0.13,0,1.11,0,0.14
"210","OTU_00159","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Clostridium",NA,0,0,0.03,0,0,0,0,0.03,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.02,0,0,0,0
"215","OTU_00160","Bacteria","Cyanobacteria","Chloroplast","Chlorophyta","Trebouxiophyceae","unclassified",NA,0.01,0,0,0.08,0.19,0.05,0.18,1.67,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.03,0.01,0.03,0.01,0,0
"216","OTU_00161","Bacteria","Proteobacteria","Alphaproteobacteria","alfVIII","unclassified","unclassified",NA,0,0,0.2,1.96,0,0.01,0,0,0.75,0.02,0.76,0.15,0,0.26,0,0.05,0.67,0.76,0,0,0,0,0,0.01,0,0,0,0
"219","OTU_00162","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","betVII","betVII-B",NA,0.01,0.1,0.16,0.86,0,0.58,0.09,0.65,0,0.77,0.01,0.66,0.15,1.08,0.1,0.2,0.02,0.71,0.01,0.1,0,1.84,0,0.5,0,0.45,0,0
"224","OTU_00163","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","NS11-12","unclassified",NA,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.84,0,0,0.06,1.31
"238","OTU_00167","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","unclassified",NA,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0,0.08
"242","OTU_00168","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Methylosinus",NA,0.01,0.02,0.02,0.41,0,0.09,0.02,0.46,0.02,0.29,0.04,0.11,0,0.4,0.25,0.05,0,0.03,0.09,0.16,0.01,0.23,0,0.01,0,0.29,0,0
"249","OTU_00170","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Renibacterium",NA,0.04,0,0,0,0.74,0,0,0,0.06,0,0.02,0,0.02,0,0.22,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0
"259","OTU_00173","Bacteria","Gemmatimonadetes","Gemmatimonadetes","KD8-87","unclassified","unclassified",NA,0,0.47,0,0.1,0,0.19,0,0.01,0,0,0,0.01,0,2.15,0.01,0.11,0,0.05,0,0.33,0,0,0,0.31,0,0.04,0,0
"262","OTU_00174","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Zymomonas",NA,0,0,0,0,0,0.01,0,0.63,0,0,0.02,0.02,0,0,0,0,0.1,0.14,0,0,0.02,0,0,0,0.03,0.91,0,0
"266","OTU_00176","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0.03,0,0
"270","OTU_00177","Bacteria","Bacteroidetes","Saprospirae","Saprospirales","Chitinophagaceae","Sediminibacterium",NA,0,0,0,0.24,0,0.01,0,0.02,0,0.27,0.16,0.49,0,0.04,0.04,0.02,0.1,0.77,0,0,0.04,0.01,0,0,0.05,0.07,0,0
"278","OTU_00179","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus_Portiera",NA,0,0.08,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,4.31,0,0,0,0
"284","OTU_00181","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,0,0,0,0.02,0,0.1,0.02,0.64,0.69,0.05,0.24,0.09,0.03,0.04,0,1.35,0,0.13,0.04,0.01,0,0.02,0.07,0.1,0,0.01,0.02,0
"289","OTU_00183","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","unclassified",NA,0,0.01,0,0,0,0.04,0,0.08,0,0.03,0,0.01,0,0.01,0,0.02,0,0,0,0.01,0,0.01,0.03,0.02,0,0,0,0.24
"292","OTU_00184","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,0.04,0,0,0.08,0,0.11,0.03,0.13,0.06,0.01,0,0.01,1.23,0.06,0.24,0.05,0,0.01,0,0.01,0.19,0,0,0,0.01,0,0.05,0
"294","OTU_00185","Bacteria","SR1","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0.01,0,0,0,0.01,0,0.02,0.14,0.01,0,0,0,0.06,0.32,0,0,0,0.01,0.01,0.01,0.05,0.32,0.01,0,0.02
"302","OTU_00189","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","211ds20","unclassified",NA,0.01,0.1,0,0.08,0,0.4,0,0.12,0,0.16,0,0.04,0,1.46,0,0.04,0,0.14,0,0.12,0,0,0,0.2,0,0,0,0
